"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_id ""PDENDC454_13425""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13425""; ",88.6713612793199,-2.06128085308971,0.434413053013201,-4.74497909027396,2.08527874954324e-06,7.38353304608008e-05
"gene_id ""PDENDC454_13430""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13430""; ",768.096552323196,-1.29663589621951,0.256891247014662,-5.04741174052342,4.47835538800372e-07,2.00854239151967e-05
"gene_id ""PDENDC454_13305""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13305""; ",117.999367173122,-1.32891467531472,0.326027033418429,-4.07608737650037,4.57998148853638e-05,0.000985978414852112
"gene_id ""PDENDC454_13335""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_13335""; ",92.9383676993427,-1.37946729772987,0.359558519383015,-3.83655851096774,0.000124770479637082,0.00227632108951449
"gene_id ""PDENDC454_12915""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_12915""; ",362.475021065015,-1.74321035694844,0.312821492948096,-5.57254023858803,2.51051480335877e-08,1.57111519438103e-06
"gene_id ""PDENDC454_12920""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_12920""; ",314.579411188941,-1.50709301405133,0.259725316221039,-5.80264194487967,6.52780909723264e-09,5.2436818748218e-07
"gene_id ""PDENDC454_12925""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_12925""; ",548.176750667323,-1.55295951857373,0.288990393673653,-5.3737409705301,7.71196232367954e-08,4.41550864106844e-06
"gene_id ""PDENDC454_12455""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_12455""; ",500.623893760207,-1.18635299020276,0.239029478560588,-4.96320787438797,6.93383001955551e-07,2.8815856002629e-05
"gene_id ""PDENDC454_11225""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11225""; ",220.012101165698,-3.00004103576213,0.432209249885868,-6.94117730371189,3.88845604310687e-12,6.75086142709715e-10
"gene_id ""PDENDC454_11230""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11230""; ",74.089219370318,-3.57455446878127,0.617533669088779,-5.78843656258583,7.10445695211084e-09,5.62296872297949e-07
"gene_id ""PDENDC454_11240""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11240""; ",27.9570470139999,-5.44441806873471,1.13251052888608,-4.80738847884245,1.52914669087894e-06,5.75515209112617e-05
"gene_id ""PDENDC454_11245""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11245""; ",141.979714484723,-2.82581204444029,0.432021952101814,-6.54089920822897,6.11500350058382e-11,8.32935715377347e-09
"gene_id ""PDENDC454_11255""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11255""; ",193.782048019202,-3.27816075929943,0.437012570353201,-7.50129625939585,6.31897893139899e-14,1.41703102536622e-11
"gene_id ""PDENDC454_11260""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11260""; ",106.907790037059,-2.26077717961902,0.493583429015379,-4.58033444139102,4.64232979077881e-06,0.000146111221836091
"gene_id ""PDENDC454_11515""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11515""; ",185.500352234192,-1.40847318820279,0.4329759752373,-3.25300540620262,0.00114191324606842,0.0141455828022784
"gene_id ""PDENDC454_11535""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11535""; ",350.67183091272,-1.24347685303768,0.265137974119534,-4.68992364133053,2.73307021582648e-06,9.30973664656842e-05
"gene_id ""PDENDC454_11605""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11605""; ",76.2403536442372,-3.51417586453504,0.665902583227803,-5.27731225714867,1.31092398331346e-07,6.91705184136571e-06
"gene_id ""PDENDC454_11610""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11610""; ",144.824370607463,-2.59848504217566,0.453921133176659,-5.72452977456851,1.03720616952751e-08,7.54357243837438e-07
"gene_id ""PDENDC454_11615""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11615""; ",52.6619266743128,-3.94125373961234,0.788673968181119,-4.99731688710592,5.81334961979348e-07,2.52318126239746e-05
"gene_id ""PDENDC454_10805""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_10805""; ",221.7520154581,-1.20457900729794,0.353061208515198,-3.41181352764244,0.000645322418342742,0.00872644536562974
"gene_id ""PDENDC454_10810""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_10810""; ",180.885299854067,-1.48723296431875,0.351050841540679,-4.23651730271215,2.2701343467005e-05,0.000535871186576406
"gene_id ""PDENDC454_10815""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_10815""; ",58.8798456112799,-1.49398494868389,0.45714826076965,-3.26805344543723,0.00108289914450168,0.0135854619946574
"gene_id ""PDENDC454_11045""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11045""; ",497.584315688232,-2.96760861273444,0.634451083027413,-4.67744274085544,2.90474647493012e-06,9.83229278495216e-05
"gene_id ""PDENDC454_09770""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09770""; ",189.37135215142,-1.85845034487074,0.37458417548998,-4.9613690766295,6.99980437650158e-07,2.8815856002629e-05
"gene_id ""PDENDC454_09410""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09410""; ",444.013010305458,-1.15015978262005,0.252359257834046,-4.55762864612802,5.17344030748768e-06,0.000157307659519202
"gene_id ""PDENDC454_09180""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09180""; ",16.3157998156692,-2.16094125109196,0.771197077697244,-2.80206099528336,0.00507772722919919,0.0467150905086325
"gene_id ""PDENDC454_09055""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09055""; partial ""true""; ",119.018153428287,-1.22465792931559,0.379178055526889,-3.22977005516276,0.00123889815834986,0.0151539770187249
"gene_id ""PDENDC454_08300""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08300""; ",158.089581327831,-1.18178607688257,0.422592212144254,-2.79651645941635,0.00516567797117049,0.0473047309134367
"gene_id ""PDENDC454_08305""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08305""; ",396.223785352031,-2.20748154941642,0.401927036056606,-5.49224449062821,3.9685746989884e-08,2.37320766999506e-06
"gene_id ""PDENDC454_08310""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08310""; ",840.566373949326,-1.95889964266339,0.387462775604735,-5.05571055079039,4.28791260198504e-07,1.95572420541385e-05
"gene_id ""PDENDC454_08315""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08315""; ",131.470199087354,-1.45334689693337,0.424445973935816,-3.42410338695579,0.000616831493166556,0.00844729541023513
"gene_id ""PDENDC454_08320""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08320""; ",141.551342883123,-3.12967464174754,0.499793941080535,-6.26192993652805,3.80241787519428e-10,4.4488289139773e-08
"gene_id ""PDENDC454_07960""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07960""; ",368.685654541382,-2.6862848537133,0.73156596896816,-3.67196530136876,0.000240692368078354,0.00387846205089132
"gene_id ""PDENDC454_08120""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08120""; ",1836.38392935838,-2.4886362147107,0.887804579196049,-2.80313514147931,0.00506084582962147,0.0467150905086325
"gene_id ""PDENDC454_07250""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07250""; ",2842.4346915162,-1.64584822756059,0.239011732137583,-6.88605623180533,5.73603248495428e-12,9.64728963563248e-10
"gene_id ""PDENDC454_07340""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07340""; ",83.2974378259171,-1.16138730080813,0.416401272299793,-2.78910603321111,0.00528537575659204,0.0479694642866414
"gene_id ""PDENDC454_06830""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06830""; ",7171.28927199769,-1.16168878861021,0.385353708000799,-3.01460389375,0.00257315065834002,0.0272076558805226
"gene_id ""PDENDC454_06980""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06980""; ",11.8087637016181,-5.34889831580164,1.65714454999587,-3.22778016909567,0.00124754806477818,0.0152251784232112
"gene_id ""PDENDC454_06069""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06069""; ",163.23077858043,-1.46353408959408,0.286166913909615,-5.11426729805783,3.14961095144605e-07,1.47401792527675e-05
"gene_id ""PDENDC454_06094""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06094""; ",541.814399774625,-1.29996073120294,0.405487357120848,-3.20592173436251,0.00134630601115538,0.0162462308341665
"gene_id ""PDENDC454_05516""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_05516""; ",123.565338074561,-2.4435098307327,0.492160962588441,-4.96485909382462,6.87509672081099e-07,2.8815856002629e-05
"gene_id ""PDENDC454_05766""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_05766""; ",58.9166600133673,-1.06595970834794,0.313147439236854,-3.40401860205437,0.000664022311328421,0.00891213984930065
"gene_id ""PDENDC454_04566""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04566""; ",151.61086090828,-1.89525782415186,0.547232273848214,-3.46335169675601,0.000533490590284914,0.00746652461189661
"gene_id ""PDENDC454_04856""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04856""; ",1157.07604470149,-1.31492189105351,0.288155355247868,-4.5632394717163,5.03703050022588e-06,0.000154030103137589
"gene_id ""PDENDC454_04861""; transcript_id """"; gbkey ""Gene""; gene ""hutP""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04861""; ",372.383166187767,-1.23278272311708,0.325817312347953,-3.78366242798218,0.000154537391751892,0.00272695161445469
"gene_id ""PDENDC454_04866""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04866""; ",1410.52053749079,-1.15965463522729,0.254100637387188,-4.56376122134735,5.02452230204728e-06,0.000154030103137589
"gene_id ""PDENDC454_04871""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04871""; ",1015.369475305,-1.06641937684935,0.231918425398839,-4.59825205787503,4.26050353808468e-06,0.000134882529658657
"gene_id ""PDENDC454_05251""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_05251""; ",51.2906855144748,-1.43269072370052,0.462811512958231,-3.09562464110486,0.00196398809701482,0.0217493496669419
"gene_id ""PDENDC454_03969""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03969""; ",3869.24721205998,-1.19965317208301,0.288915616969244,-4.15226142728975,3.29205877687621e-05,0.000741333068499907
"gene_id ""PDENDC454_03974""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03974""; ",1776.35525092362,-1.21840360278991,0.318640402967066,-3.82375741257094,0.000131433235782175,0.00236579824407915
"gene_id ""PDENDC454_03979""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03979""; ",2118.62921104591,-1.21472820446214,0.333084808328884,-3.64690365362664,0.000265419387119338,0.00417686298677275
"gene_id ""PDENDC454_03984""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03984""; ",532.281978412389,-1.05047687669871,0.370816254195352,-2.83287710507237,0.00461311176746257,0.0434051879938524
"gene_id ""PDENDC454_03989""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03989""; ",559.489962130999,-1.00342990102154,0.342190923110824,-2.93236854998799,0.00336387291221421,0.0340948474831203
"gene_id ""PDENDC454_03999""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03999""; ",26879.445728303,-1.45512063769825,0.343614347285027,-4.23474936129844,2.28806761018527e-05,0.000537745846201622
"gene_id ""PDENDC454_04004""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04004""; ",7946.91141322602,-1.41503802641361,0.326074574832742,-4.33961472506541,1.42732736389503e-05,0.000365803612975384
"gene_id ""PDENDC454_04009""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04009""; ",11601.0952250934,-1.42573627989742,0.332140319901612,-4.29257212830938,1.76615149471008e-05,0.000432064879296802
"gene_id ""PDENDC454_04014""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04014""; ",24288.4320355197,-1.58062713491896,0.338157134785745,-4.67423860780117,2.95046148446115e-06,9.92461481835618e-05
"gene_id ""PDENDC454_04019""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04019""; ",21101.8227518068,-1.60745979032064,0.325700697356432,-4.93538946452273,7.99909741194585e-07,3.18897350156241e-05
"gene_id ""PDENDC454_03335""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03335""; ",400.348873489023,-3.08381606472483,0.842074055596444,-3.66216729304236,0.000250090446400547,0.00399402606091318
"gene_id ""PDENDC454_03340""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03340""; ",318.96766661246,-1.500207791032,0.493718276683346,-3.03859075485305,0.00237687500024645,0.0254320899628755
"gene_id ""PDENDC454_03345""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03345""; ",72.0376928551838,-3.98858469812884,1.09440874942683,-3.64451097473204,0.000267900704354926,0.00420361979836214
"gene_id ""PDENDC454_03490""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03490""; ",1012.58746204441,-1.37529035100074,0.339918426883173,-4.04594232684366,5.21130630698048e-05,0.00109133270599879
"gene_id ""PDENDC454_02710""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02710""; ",147.635586540151,-1.63063810994395,0.428770019823389,-3.80305999616207,0.000142919725458686,0.00254699987555844
"gene_id ""PDENDC454_02845""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02845""; ",5092.93177051009,-1.16942436651199,0.351710032377179,-3.32496732779543,0.000884288970318965,0.0114680559957992
"gene_id ""PDENDC454_02855""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02855""; ",84.1807712602809,-1.39431897421373,0.447826746587509,-3.11352322039404,0.00184867962252935,0.0208137092317848
"gene_id ""PDENDC454_02860""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02860""; ",224.114718310475,-1.33242529279004,0.428348250200726,-3.11061219968952,0.00186699952534067,0.0208902109051632
"gene_id ""PDENDC454_02865""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02865""; ",133.901379397742,-2.17461254640945,0.429826028783071,-5.05928538708147,4.20830624787669e-07,1.93582087402328e-05
"gene_id ""PDENDC454_02880""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02880""; ",456.043476334312,-1.49551767657809,0.281742197021115,-5.30810681676485,1.10769724686677e-07,6.08329243126221e-06
"gene_id ""PDENDC454_02885""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02885""; ",299.716976040904,-1.12558737635139,0.227054129982079,-4.95735257685128,7.14602272979724e-07,2.91362835846733e-05
"gene_id ""PDENDC454_02935""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02935""; ",251.764981826417,-1.25837124581686,0.329213504678339,-3.82235609394689,0.000132182620518063,0.00237135621209405
"gene_id ""PDENDC454_02940""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02940""; ",1628.94311715996,-1.19194560103396,0.299761833805377,-3.97630874452098,6.99932417163435e-05,0.00135994089139841
"gene_id ""PDENDC454_02945""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02945""; ",897.396267358226,-1.06876235305518,0.315932477095339,-3.38288219964376,0.000717293925914744,0.00955563343879493
"gene_id ""PDENDC454_02950""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02950""; ",859.254383503025,-1.62833499478974,0.329330743607641,-4.94437590900932,7.63881801376112e-07,3.06806854851211e-05
"gene_id ""PDENDC454_02955""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02955""; ",870.146314109066,-1.50797289427337,0.321366674900052,-4.69237482306579,2.7005177163641e-06,9.25744353469529e-05
"gene_id ""PDENDC454_02960""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02960""; ",4767.1743473511,-1.32632383761071,0.218110782115772,-6.08096410798577,1.19462034897444e-09,1.2606758270942e-07
"gene_id ""PDENDC454_03040""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03040""; ",2293.04955485629,-1.37507122296963,0.230142541257703,-5.97486764270101,2.30277065197545e-09,2.17430028928629e-07
"gene_id ""PDENDC454_03045""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03045""; ",316.620836921947,-1.0374972715363,0.248888185868398,-4.16852759770964,3.06573645916022e-05,0.000702118877582991
"gene_id ""PDENDC454_02455""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02455""; ",79.6819280209695,-1.06303349600054,0.349663304444125,-3.04016315835742,0.00236450017760869,0.0253999374439221
"gene_id ""PDENDC454_02460""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02460""; ",234.926571361792,-1.13109658673202,0.290383868015811,-3.89517707874335,9.81270146891316e-05,0.00182740343618307
"gene_id ""PDENDC454_02470""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02470""; ",366.082217082186,-1.05563803690296,0.350519897442948,-3.01163512999937,0.00259844720567178,0.027407049440567
"gene_id ""PDENDC454_02475""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02475""; ",206.18553588808,-1.77089707802858,0.29893979549846,-5.92392550170761,3.14345905593088e-09,2.81332967510777e-07
"gene_id ""PDENDC454_02480""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02480""; ",74.2716895212318,-1.66950655560505,0.412181013523172,-4.05042081229001,5.11256090099531e-05,0.00107905108898654
"gene_id ""PDENDC454_02485""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02485""; ",93.0184697181673,-2.45128329218055,0.470520514605921,-5.20972670922455,1.89118992089008e-07,9.33796711397283e-06
"gene_id ""PDENDC454_01605""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01605""; ",10176.8342355601,-1.13060562328904,0.252486117239168,-4.47789223285522,7.53836371093991e-06,0.000214663880911527
"gene_id ""PDENDC454_01610""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01610""; ",4757.29515800202,-1.15253370815153,0.280871514184747,-4.10341971309144,4.07087764009422e-05,0.000901624010657905
"gene_id ""PDENDC454_01615""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01615""; ",8446.27164726573,-1.09040985980728,0.267353638914002,-4.07853008560705,4.53213381648808e-05,0.000980679132384911
"gene_id ""PDENDC454_01620""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01620""; ",12406.3859993186,-1.18274424444903,0.260883555800382,-4.53360979698553,5.79841030290529e-06,0.000172414609117327
"gene_id ""PDENDC454_01625""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01625""; ",5621.31491379829,-1.29659796526055,0.266973078194376,-4.85666185530711,1.19381203867954e-06,4.58935456583808e-05
"gene_id ""PDENDC454_01685""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01685""; ",1325.96343062438,-3.10574165183099,0.387528251377456,-8.01423287409817,1.10826548575607e-15,3.97645656289278e-13
"gene_id ""PDENDC454_01690""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01690""; ",150.186843070661,-1.33543540232612,0.357761979163716,-3.7327482519181,0.000189401872959731,0.00320553735933734
"gene_id ""PDENDC454_01695""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01695""; ",112.781159984508,-1.86487023311347,0.404782353347933,-4.60709370774004,4.08336013107878e-06,0.000130039314943586
"gene_id ""PDENDC454_01305""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01305""; ",1485.88425668596,-1.01897305868979,0.320381471702121,-3.18049933810528,0.00147021475093516,0.0174673196236933
"gene_id ""PDENDC454_01560""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01560""; ",100.630313747124,-2.66183944758277,0.631319226357011,-4.21631297836873,2.48329051732345e-05,0.000578574440010165
"gene_id ""PDENDC454_01565""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01565""; ",1984.04967857279,-1.58788230095158,0.394714950627112,-4.02285826373892,5.74960998707558e-05,0.00117213639963791
"gene_id ""PDENDC454_00085""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00085""; ",17.177861634701,-2.86894013334527,0.718155545605407,-3.99487290866319,6.47289658518341e-05,0.00127182451324926
"gene_id ""PDENDC454_00090""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00090""; ",55.8368158877755,-1.47604759681978,0.482472807218715,-3.05933842225985,0.00221826410320061,0.0240699544423905
"gene_id ""PDENDC454_00095""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00095""; ",243.49694603624,-1.07094892650947,0.278016746878369,-3.85210221518777,0.000117108117225204,0.00214379553369404
"gene_id ""PDENDC454_00295""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00295""; ",1454.11719256473,-1.71816782929764,0.346336474387881,-4.96097857534165,7.01389285831364e-07,2.8815856002629e-05
"gene_id ""PDENDC454_00300""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00300""; ",568.723841164814,-1.89570331391818,0.428621398021476,-4.42279205534017,9.74335087596506e-06,0.000263511127710774
"gene_id ""PDENDC454_00500""; transcript_id """"; gbkey ""Gene""; gene ""prpD""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00500""; ",146.339087177834,-1.72426293381832,0.383847149553064,-4.49205611094412,7.05388318026705e-06,0.000203016038910146
"gene_id ""PDENDC454_00505""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00505""; ",84.748506392903,-2.06515475344028,0.414547792983782,-4.98170485621442,6.30265138882208e-07,2.71366958197124e-05
"gene_id ""PDENDC454_00510""; transcript_id """"; gbkey ""Gene""; gene ""prpB""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00510""; ",56.6422493122201,-2.00756464304334,0.555721239340706,-3.61253898703794,0.000303213500455115,0.00468935361910756
"gene_id ""PDENDC454_00825""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00825""; ",438.541995565465,-1.64564557546233,0.274405973092107,-5.99712009515898,2.00847527382462e-09,1.96538434976802e-07
"gene_id ""PDENDC454_00830""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_00830""; ",860.668231984996,-1.57386872671826,0.237656401464835,-6.62245458997721,3.53282608210767e-11,5.00359736155354e-09
