"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_id ""PDENDC454_12405""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_12405""; ",2450.62087744272,1.65231613553909,0.186431956159159,8.86283751766511,7.80032232405625e-19,4.19813347480707e-16
"gene_id ""PDENDC454_11715""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11715""; ",98.3525503331528,1.30106708271496,0.409447682559511,3.17761496311768,0.00148491806822142,0.0175644594355334
"gene_id ""PDENDC454_11890""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11890""; ",393.202018823422,1.69048893761655,0.488823596058938,3.45828014696067,0.000543635770311579,0.00754084462839412
"gene_id ""PDENDC454_11895""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11895""; ",361.501137911648,2.02298608737637,0.506404969115069,3.99479904573507,6.47491483891301e-05,0.00127182451324926
"gene_id ""PDENDC454_11900""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11900""; ",910.994208301658,2.06795942197257,0.736796665933319,2.80668944036688,0.00500534716905781,0.0463350372466284
"gene_id ""PDENDC454_11905""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11905""; ",148.027337324801,1.68173741160402,0.480743938258101,3.49819785080917,0.000468413505943332,0.00674064569247865
"gene_id ""PDENDC454_11910""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_11910""; ",119.628242803888,1.48569943274078,0.422434093715307,3.5169969821187,0.000436458744259,0.00634870530162685
"gene_id ""PDENDC454_12030""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_12030""; ",1046.80608908172,2.06820361495412,0.303394664396814,6.81687536946624,9.30419125452054e-12,1.51742901005544e-09
"gene_id ""PDENDC454_10960""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_10960""; ",171.557091977873,1.1291575176793,0.323407661453039,3.49143713109981,0.000480429516639668,0.00685854551340767
"gene_id ""PDENDC454_10170""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_10170""; ",236.782114345411,1.31187770743027,0.279089034399128,4.70057059122626,2.59435551390401e-06,8.95052652296882e-05
"gene_id ""PDENDC454_10345""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_10345""; ",744.928277958171,1.16327191776919,0.255520132695058,4.55256462768615,5.29958731434546e-06,0.00016023808385285
"gene_id ""PDENDC454_09110""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09110""; ",1921.2517624632,2.04817941191862,0.442797642066355,4.62554272502583,3.73618776383322e-06,0.000121071559099965
"gene_id ""PDENDC454_09115""; transcript_id """"; gbkey ""Gene""; gene ""fabG""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09115""; ",391.994580154088,1.83306280343379,0.488183583602395,3.75486367220153,0.000173435852657211,0.00300138829260806
"gene_id ""PDENDC454_09405""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_09405""; ",333.023646277674,1.11674694337281,0.230141304517564,4.85244031145911,1.21951493682013e-06,4.65491446096876e-05
"gene_id ""PDENDC454_08795""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08795""; ",40.445895080905,2.99460312020704,0.667830891530761,4.48407397468989,7.32312560651762e-06,0.000209643946884456
"gene_id ""PDENDC454_08250""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08250""; ",607.09354325405,1.13452109497043,0.310215808064584,3.6571994897637,0.00025498593043106,0.00406016058455611
"gene_id ""PDENDC454_08420""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08420""; ",4396.61188909817,1.55685814827718,0.177107124226076,8.79048855363865,1.48910983171186e-18,7.28580828570295e-16
"gene_id ""PDENDC454_08425""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08425""; ",2606.92689460248,1.43013150629443,0.189508092784276,7.54654582441715,4.46953863180246e-14,1.04587203984177e-11
"gene_id ""PDENDC454_08430""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08430""; ",2429.33184627473,1.33654876768402,0.205726691763852,6.49672026621709,8.20898939082204e-11,1.07758002198547e-08
"gene_id ""PDENDC454_08435""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08435""; ",2574.12964702302,1.32979396558016,0.197328810409278,6.7389752303379,1.59507588364624e-11,2.52491129581884e-09
"gene_id ""PDENDC454_08540""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08540""; ",827.879081054358,1.36713793178672,0.236690548577682,5.77605628953969,7.64717995505013e-09,5.9648003649391e-07
"gene_id ""PDENDC454_08560""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08560""; ",181.575524767962,1.16734598088876,0.239923031526842,4.86550196310836,1.1416667780265e-06,4.47915045445886e-05
"gene_id ""PDENDC454_08565""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_08565""; ",499.530481406441,1.09956794406994,0.206008337935242,5.33749242914421,9.42408366323567e-08,5.2833769037015e-06
"gene_id ""PDENDC454_07190""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07190""; ",70.268659685195,1.12070082405526,0.388702921855776,2.88318085880272,0.00393681337924435,0.0383839304476324
"gene_id ""PDENDC454_07195""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07195""; ",219.908719804236,1.05403020976329,0.273050557208254,3.86020164375414,0.000113293495528773,0.00208104297930327
"gene_id ""PDENDC454_07290""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07290""; ",7618.91532981741,1.2262988757723,0.271599992104304,4.51509172099444,6.32893675267054e-06,0.000186132992365425
"gene_id ""PDENDC454_07295""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07295""; ",1588.36522156244,1.55751475979694,0.300559171862161,5.18205699778556,2.19452126244251e-07,1.054545842363e-05
"gene_id ""PDENDC454_07300""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07300""; ",4127.51744496017,1.50695591146328,0.263802385196767,5.71244232814368,1.11366163647206e-08,7.99163590332352e-07
"gene_id ""PDENDC454_07315""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07315""; ",55958.8469371596,2.11327329337482,0.265385713714717,7.96302583057103,1.67882397103227e-15,5.6471441325598e-13
"gene_id ""PDENDC454_07320""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07320""; ",70508.9928746621,1.53651183239923,0.336625437276411,4.56445551123803,5.00792381883858e-06,0.000154030103137589
"gene_id ""PDENDC454_07325""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07325""; ",18097.8548814373,1.51492568094708,0.269797845468872,5.6150399507985,1.96516835358656e-08,1.28982147304913e-06
"gene_id ""PDENDC454_06680""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06680""; ",1381.01095002447,1.19171578594298,0.292145337230064,4.07918810973355,4.51932575286401e-05,0.000980679132384911
"gene_id ""PDENDC454_06685""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06685""; ",49.7597545239695,1.68734428152611,0.429919713855469,3.92478927377907,8.6805691722834e-05,0.00164455425288431
"gene_id ""PDENDC454_06695""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06695""; ",15.7540547009364,2.795431373759,0.78296435046813,3.57031756565625,0.000356548706456511,0.00539029533187906
"gene_id ""PDENDC454_06700""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06700""; ",69.2683576667351,2.17179852582559,0.384601513266944,5.64687982472442,1.63385955162854e-08,1.11309267175504e-06
"gene_id ""PDENDC454_07025""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_07025""; ",9802.40820668319,1.31630104540016,0.358091691837742,3.67587708791803,0.000237033632526565,0.00384251509113847
"gene_id ""PDENDC454_06610""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06610""; ",28.7254406946676,1.8709046433782,0.521711521836675,3.58609032975103,0.000335672726977026,0.00514698181364773
"gene_id ""PDENDC454_06635""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_06635""; ",20.5665519817228,2.11333769396013,0.760044861961793,2.78054335964496,0.00542680120929639,0.0488412108836675
"gene_id ""PDENDC454_04841""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04841""; ",5037.03726797669,1.00321390228058,0.211108995237885,4.75211348123807,2.01301331869581e-06,7.22269178748058e-05
"gene_id ""PDENDC454_04846""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04846""; ",9566.24345564559,1.23022648595807,0.198852700189791,6.18662198091303,6.14671249074879e-10,7.03863970749149e-08
"gene_id ""PDENDC454_04851""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_04851""; ",11881.1542313209,1.22675110324163,0.201896548824304,6.07613706319063,1.23112191669108e-09,1.27421118377527e-07
"gene_id ""PDENDC454_05221""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_05221""; ",911.925514100065,1.17940018759966,0.223336827529062,5.28081374060974,1.28611386229057e-07,6.91705184136571e-06
"gene_id ""PDENDC454_03535""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03535""; ",258.229159363416,1.19758160595118,0.254034258392827,4.71425237496626,2.4259982832473e-06,8.42369210350772e-05
"gene_id ""PDENDC454_03595""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03595""; ",386.377931259128,1.5067141736092,0.367812605379703,4.09641798995382,4.19592035423567e-05,0.000921732381489647
"gene_id ""PDENDC454_03600""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03600""; ",4484.5149110563,1.09834525455586,0.30539134091006,3.59651734486907,0.000322506088502889,0.00495922219520729
"gene_id ""PDENDC454_03605""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03605""; ",476.829088849971,1.31028714617717,0.303819191923707,4.3127201342376,1.61258191373103e-05,0.000405626063574334
"gene_id ""PDENDC454_03610""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03610""; ",6135.31265118158,1.20251978927293,0.308279711422724,3.90074255526986,9.58980895074453e-05,0.00179833978302812
"gene_id ""PDENDC454_03620""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03620""; ",2112.4681060117,1.1982176997226,0.330118214804654,3.62966248448799,0.000283792047635962,0.00444002558249055
"gene_id ""PDENDC454_03635""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03635""; ",1263.80545682187,1.06014493813331,0.320606567794026,3.30668502965416,0.00094406978394995,0.0120975799457586
"gene_id ""PDENDC454_03645""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03645""; ",408.100489846843,1.07980826287399,0.360967382563956,2.99142890752094,0.00277675184491929,0.0289621674987512
"gene_id ""PDENDC454_03650""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03650""; ",1221.34217229173,1.09212368783501,0.291174887577464,3.75074820813476,0.000176307680050142,0.00302193609563652
"gene_id ""PDENDC454_03655""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03655""; ",1017.07065571343,1.31792279346686,0.300644817719005,4.38365378610533,1.16705195086086e-05,0.000307895764682998
"gene_id ""PDENDC454_03660""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03660""; ",358.534807183358,1.23988320537039,0.326730620391765,3.79481789580577,0.000147751861413244,0.00262442415223129
"gene_id ""PDENDC454_03665""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03665""; ",2750.64784788236,1.26570102222258,0.284145641692875,4.45440941723344,8.41244361262442e-06,0.000234720110221789
"gene_id ""PDENDC454_03670""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03670""; ",550.016481848395,1.20213118748631,0.302712868962744,3.97119287199601,7.15136520868507e-05,0.00137952141767538
"gene_id ""PDENDC454_03680""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03680""; ",421.030764626467,1.51851843921654,0.272832780687183,5.56574776458991,2.61030599020238e-08,1.59643941355332e-06
"gene_id ""PDENDC454_03685""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03685""; ",2688.16627064217,1.65633835529449,0.282133707762532,5.87075670053792,4.33810511199275e-09,3.70598122424524e-07
"gene_id ""PDENDC454_03690""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03690""; ",958.138894311471,1.48950519511923,0.298005770768854,4.99824278998461,5.78551118631721e-07,2.52318126239746e-05
"gene_id ""PDENDC454_03695""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03695""; ",493.465542309035,1.45231385953712,0.334206893020697,4.34555327812218,1.38925045782515e-05,0.000357939200891121
"gene_id ""PDENDC454_03700""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03700""; ",3391.8892175081,1.4294546376897,0.300450891168194,4.75769811210007,1.958130460962e-06,7.08834909999685e-05
"gene_id ""PDENDC454_03705""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03705""; ",1351.06449744081,1.34637534699497,0.283014980367487,4.75725823858067,1.96240062411656e-06,7.08834909999685e-05
"gene_id ""PDENDC454_03710""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03710""; ",1684.0514776587,1.41880328604988,0.314332609300264,4.51370059634692,6.37061364974235e-06,0.000186340449254964
"gene_id ""PDENDC454_03720""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03720""; ",376.353854486243,1.35061134470571,0.333045223170808,4.05533918741427,5.00616045904781e-05,0.00106335266708678
"gene_id ""PDENDC454_03725""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03725""; ",868.35078686027,1.42243521647251,0.301168674428149,4.72305168913529,2.32331769406975e-06,8.1195427464178e-05
"gene_id ""PDENDC454_03730""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03730""; ",580.670848435626,1.44842910057814,0.312901425297773,4.62902685470271,3.6738812768527e-06,0.000121071559099965
"gene_id ""PDENDC454_03735""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03735""; ",236.614242046165,1.39589069716619,0.343348685636184,4.06551926820333,4.79256343475973e-05,0.00102355461928083
"gene_id ""PDENDC454_03740""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03740""; partial ""true""; ",919.718098388466,1.22615576519249,0.346866419820981,3.53495090653431,0.000407850925548285,0.0059974144297838
"gene_id ""PDENDC454_03100""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03100""; ",79.2536502774263,1.25052335377232,0.290873048271351,4.2992066855425,1.71410563954128e-05,0.000423179658349136
"gene_id ""PDENDC454_03155""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_03155""; ",67.6215357052204,1.5780331128051,0.365905245656783,4.31268239943542,1.61285725761627e-05,0.000405626063574334
"gene_id ""PDENDC454_02195""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02195""; ",107.949059295126,1.5779581323654,0.442614155048949,3.56508736642392,0.000363735004926207,0.00547121116451767
"gene_id ""PDENDC454_02205""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02205""; ",102.526208905788,1.17314653562699,0.402512941916211,2.91455606381768,0.00356194824803708,0.0356990790892655
"gene_id ""PDENDC454_02230""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02230""; ",267.029861459135,1.12604610389967,0.356275945671538,3.16060098241323,0.00157444018648217,0.0183898437935892
"gene_id ""PDENDC454_02235""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02235""; ",286.367226320254,1.04289934190085,0.365270228927971,2.85514465540116,0.00430172308999643,0.0410494214013489
"gene_id ""PDENDC454_02245""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02245""; ",50.7842574701391,1.71266467804077,0.484815333275865,3.53261244125348,0.000411475202967216,0.00603422218629307
"gene_id ""PDENDC454_02265""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02265""; ",102.326330228696,1.08665657573584,0.364091479429506,2.98457018944392,0.00283977041021694,0.0294690702903137
"gene_id ""PDENDC454_02300""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02300""; ",179.698720300589,1.17374139982949,0.32166041548255,3.64900790813399,0.000263255001032617,0.00415495136527139
"gene_id ""PDENDC454_02310""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02310""; ",194.051859322327,1.14503429167036,0.409473199479493,2.79635954960151,0.00516818687794514,0.0473047309134367
"gene_id ""PDENDC454_02315""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02315""; ",269.58057386177,1.36770503547893,0.387891167518832,3.52600200779909,0.000421883770511751,0.00617005014373435
"gene_id ""PDENDC454_02320""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02320""; ",56.7950162855654,1.14245755249049,0.391158821169631,2.92069995781853,0.00349245998364971,0.0351334946392575
"gene_id ""PDENDC454_02330""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02330""; ",186.799878039612,1.27858636382867,0.320902168085238,3.98434940922259,6.76652502023027e-05,0.0013212471021695
"gene_id ""PDENDC454_02510""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02510""; ",150.598865060053,1.65894505782408,0.375803761776282,4.41439183573596,1.01294345530877e-05,0.0002712269490782
"gene_id ""PDENDC454_02515""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02515""; ",160.919260913787,1.61174890306431,0.32106875380372,5.01994941572428,5.16850881267251e-07,2.28007495326258e-05
"gene_id ""PDENDC454_02520""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02520""; ",987.938717556554,1.29966290111034,0.347824938857235,3.73654317421956,0.000186567427448216,0.00317755029913386
"gene_id ""PDENDC454_02525""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02525""; ",477.732168625276,1.34637878633044,0.323277424653155,4.16477824820268,3.11655329762123e-05,0.000707733748852214
"gene_id ""PDENDC454_02530""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02530""; ",469.349520191907,1.04519208816984,0.294783969196869,3.54562051327771,0.000391689837380529,0.00577554713638906
"gene_id ""PDENDC454_02545""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02545""; ",250.694827952713,1.15496832749553,0.232314670040128,4.97156863703888,6.64133435037613e-07,2.81446153336412e-05
"gene_id ""PDENDC454_02555""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02555""; ",759.06344081885,1.49580999659155,0.342901727589469,4.36221189991313,1.2875407416769e-05,0.000338026549839272
"gene_id ""PDENDC454_02560""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02560""; ",1777.92719641221,1.26181070225897,0.338483566750075,3.72783445404498,0.000193132167780441,0.00325842422255276
"gene_id ""PDENDC454_02565""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02565""; ",614.41048494403,1.14958869122067,0.335569986363231,3.42577923514388,0.000613038433064986,0.00841676746621366
"gene_id ""PDENDC454_02570""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02570""; ",4963.48226269995,1.12074067002585,0.3353820264383,3.34168375666379,0.000832718766361218,0.0108515554492883
"gene_id ""PDENDC454_02575""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02575""; ",744.866679298368,1.24672819604361,0.382101143325563,3.26282246944589,0.00110308597207176,0.0138065318643958
"gene_id ""PDENDC454_02580""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02580""; ",504.388433257343,1.06799542395462,0.371159992839386,2.87745297057589,0.00400899663122238,0.0388757247702939
"gene_id ""PDENDC454_02600""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02600""; ",4921.67984808963,1.96474334995779,0.340774120050945,5.7655298168302,8.140170837114e-09,6.25455285904404e-07
"gene_id ""PDENDC454_02605""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02605""; ",4304.53797352244,1.64685373407737,0.334520671359335,4.92302531674747,8.52164231232017e-07,3.37231462683141e-05
"gene_id ""PDENDC454_02610""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02610""; ",247.893252224545,1.21340663163118,0.328507194159827,3.69369880843715,0.000221015566284082,0.00364879072926666
"gene_id ""PDENDC454_02135""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_02135""; ",59.306218580903,1.5756461678939,0.440999122936902,3.57290091055203,0.000353048381002448,0.00535241235649345
"gene_id ""PDENDC454_01140""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01140""; ",72.8997065858487,1.049066451832,0.37375978047476,2.80679331119964,0.00500373358438358,0.0463350372466284
"gene_id ""PDENDC454_01145""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01145""; ",163.266707748857,1.31200502383325,0.334037584958203,3.92771676875047,8.57561172907113e-05,0.0016308813542707
"gene_id ""PDENDC454_01205""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01205""; ",316.387728709443,1.25566079613833,0.315858232121109,3.97539360524525,7.02629509397258e-05,0.00136027051063886
"gene_id ""PDENDC454_01210""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01210""; ",140.933469033177,1.34407379328819,0.336128438785229,3.99869109006571,6.36937457285045e-05,0.0012663893573821
"gene_id ""PDENDC454_01215""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01215""; ",250.59205067792,1.40422991532147,0.294072563859073,4.77511365526236,1.79605788659601e-06,6.6320125105798e-05
"gene_id ""PDENDC454_01220""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01220""; ",65.1925239519033,1.01743574014667,0.364877448109201,2.78843141832698,0.00529639601507193,0.0479885578335306
"gene_id ""PDENDC454_01225""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01225""; ",170.696938625701,1.36879097558252,0.323017683710583,4.2375109618114,2.26011388330546e-05,0.000535856075768721
"gene_id ""PDENDC454_01230""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01230""; ",123.920769084461,1.13114669524023,0.296710684872871,3.81228837689104,0.000137686100921284,0.00246188237594137
"gene_id ""PDENDC454_01380""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01380""; ",13564.1370745387,1.4595771006191,0.276497128269851,5.27881468336484,1.30022219237145e-07,6.91705184136571e-06
"gene_id ""PDENDC454_01410""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01410""; ",174.379897142241,1.07647798604582,0.301049229508019,3.57575399812523,0.000349219926062669,0.00530932667251211
"gene_id ""PDENDC454_01480""; transcript_id """"; gbkey ""Gene""; gene_biotype ""protein_coding""; locus_tag ""PDENDC454_01480""; ",1002.84235326317,1.29010072344108,0.320075448661,4.03061443430939,5.56312361477544e-05,0.00114277600361532
